DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA,,,,,,,,,,
6755620,7651013,11559,208416885,0,2682597,0,85710,156132,285254,0,1894,,,,,,,,,,,
4774920,5316900,8669,117298771,0,1600138,0,45878,0,131078,0,1066,,,,,,,,,,,
4542281,5183617,8457,136798984,0,1236279,0,68391,164214,43080,0,1243,,,,,,,,,,,
5482251,6286582,9790,179354305,0,1842701,0,0,320673,117972,0,1630,,,,,,,,,,,
4704819,5092116,8271,128469884,0,1014936,108355,98571,0,33582,0,1167,,,,,,,,,,,
4617192,5217736,8537,129395422,0,1379216,0,43091,121599,73999,0,1176,,,,,,,,,,,
5965358,6815461,10512,192569649,0,2075745,0,102154,204009,176208,0,1750,,,,,,,,,,,
4318201,4554777,9172,119626481,0,947140,119060,0,0,7776,1,1087,,,,,,,,,,,
3638642,4029527,6872,76204648,0,926095,0,0,10705,17086,0,692,,,,,,,,,,,
6922716,7360823,11058,188894993,0,2371302,187314,0,0,259428,0,1717,,,,,,,,,,,
6703258,7602263,11592,209111184,0,2716292,0,0,258429,273814,0,1901,,,,,,,,,,,
5833748,6663860,10233,188013887,0,2091830,0,0,303825,162264,0,1709,,,,,,,,,,,
4364259,4938735,8048,121376363,0,1131808,0,123851,40484,46315,0,1103,,,,,,,,,,,
5230937,5698921,9213,172265508,0,1080279,162501,0,266344,0,0,1566,,,,,,,,,,,
7546483,8423592,12619,234529698,0,2932369,57081,145316,82977,338990,0,2132,,,,,,,,,,,
6010880,6375733,9529,205981843,0,1096443,284801,0,282268,0,0,1872,,,,,,,,,,,
4315671,4535893,7576,103888478,0,813171,143734,0,0,0,0,944,,,,,,,,,,,
6986847,7781144,11627,200846363,0,2914306,31125,0,126183,328937,0,1825,,,,,,,,,,,
6306326,7377070,11087,254141916,0,1638214,27237,317021,331075,82069,0,2310,,,,,,,,,,,
6920643,7681701,12690,241541868,0,2500210,92659,0,283019,219182,1,2195,,,,,,,,,,,
6203004,7045398,10950,192726016,0,2387486,0,0,254805,219671,0,1752,,,,,,,,,,,
4981345,5631014,9044,142010071,0,1657375,0,0,171977,111926,0,1291,,,,,,,,,,,
4971088,5080829,7907,130536348,0,813428,252722,0,0,0,0,1186,,,,,,,,,,,
6883345,7704543,12002,194098130,0,2863108,0,114943,0,341337,0,1764,,,,,,,,,,,
3957393,4489967,7344,108968246,0,813151,0,167953,0,0,0,990,,,,,,,,,,,
7051840,8125655,12016,249363414,0,2434039,0,312430,148486,245053,0,2267,,,,,,,,,,,
8468371,8968514,13195,275788884,0,2594181,337179,0,206727,262012,0,2507,,,,,,,,,,,
6810541,7163642,10881,215680388,0,1685930,298237,0,168947,117075,0,1960,,,,,,,,,,,
7468712,8274337,12109,289780235,0,1751302,231510,245805,317382,103101,0,2634,,,,,,,,,,,
6754704,7609149,12568,257683908,0,2001509,88204,260095,172216,154549,1,2342,,,,,,,,,,,
5361477,6133704,9745,187821594,0,1307999,38477,228148,163969,54983,0,1707,,,,,,,,,,,
5294531,5811667,9123,176146346,0,1167436,147157,0,284436,11512,0,1601,,,,,,,,,,,
7643884,8551025,12470,265810324,0,2583220,115360,154321,247534,253376,0,2416,,,,,,,,,,,
6555034,6903459,10353,227191791,0,958392,334368,291529,0,23976,0,2065,,,,,,,,,,,
6893661,7387234,11126,205173651,0,2195523,197700,0,115457,210884,0,1865,,,,,,,,,,,
9023205,9835236,14344,321123689,0,2715522,273058,286767,136724,293759,0,2919,,,,,,,,,,,
6473540,7250204,10771,209678553,0,1992229,71310,261473,24065,192301,0,1906,,,,,,,,,,,
4811018,5458954,8976,140401616,0,1422668,0,95910,102236,84444,0,1276,,,,,,,,,,,
5625682,5975535,9056,184124949,0,1043982,246553,0,230054,0,0,1673,,,,,,,,,,,
7370262,8051558,12458,255400079,0,2134861,180334,289865,0,212673,1,2321,,,,,,,,,,,
5446546,5477589,8510,149853413,0,813679,331725,0,0,0,0,1362,,,,,,,,,,,
5865740,6476122,9845,208385787,0,1086617,164355,300412,75617,32789,0,1894,,,,,,,,,,,
4985469,5651788,8841,145919964,0,1523592,0,111349,86600,103866,0,1326,,,,,,,,,,,
8010629,8337490,11880,232399279,0,2510662,332112,0,7647,281304,0,2112,,,,,,,,,,,
8444759,9083337,13149,298016228,0,2282618,319895,199308,173445,215572,0,2709,,,,,,,,,,,
5988814,6186422,9467,191790007,0,983538,337279,0,169435,0,0,1743,,,,,,,,,,,
3742194,4055574,6716,80541894,0,812834,48249,0,0,0,0,732,,,,,,,,,,,
7296610,7946536,11633,286571239,0,1300062,306159,296046,255041,38329,0,2605,,,,,,,,,,,
7918175,8404060,11956,270156285,0,1842925,342656,286199,0,171273,0,2456,,,,,,,,,,,
6989220,7605661,11278,245534765,0,1756447,231338,122683,239242,117051,0,2232,,,,,,,,,,,
6535057,7417276,11375,265306524,0,1308448,147805,334142,296367,32862,0,2411,,,,,,,,,,,
9406681,10470330,14783,365441950,0,2827334,243462,315606,341814,278160,0,3322,,,,,,,,,,,
6651562,7465567,11348,220070342,0,2012993,72204,319182,0,199685,0,2000,,,,,,,,,,,
6362459,7100698,10798,172118483,0,2670332,0,0,76853,296476,0,1564,,,,,,,,,,,
5115319,5680114,8925,124562335,0,1898134,0,0,20980,177229,0,1132,,,,,,,,,,,
7138917,7636976,11076,264630240,0,1258208,336040,244003,177884,44248,0,2405,,,,,,,,,,,
4856160,5690766,8991,180562551,0,1007527,0,273217,193671,0,0,1641,,,,,,,,,,,
4556456,5192414,8323,149056600,0,1114990,33186,0,301456,0,0,1355,,,,,,,,,,,
6384272,6848649,11869,207188105,0,1995025,212316,0,49499,166741,1,1883,,,,,,,,,,,
7874606,8219089,11977,240988885,0,2246255,346707,32515,59015,228725,0,2190,,,,,,,,,,,
5505622,6200219,9452,178630589,0,1379157,54845,290126,0,94182,0,1623,,,,,,,,,,,
4910567,5583424,8878,170871393,0,929320,59668,250034,115471,0,0,1553,,,,,,,,,,,
4807060,5379346,8460,135551422,0,1452042,26771,0,155254,80525,0,1232,,,,,,,,,,,
8278801,9058521,13426,272867627,0,2701212,188014,284316,0,314241,0,2480,,,,,,,,,,,
6157025,7009447,10735,194871390,0,2051429,0,279959,0,206137,0,1771,,,,,,,,,,,
3870679,4163285,7094,85797423,0,812962,69743,0,0,0,0,780,,,,,,,,,,,
6637097,7076165,10566,245271161,0,997592,328753,218461,182984,0,0,2229,,,,,,,,,,,
8061796,8994270,13158,264688834,0,2972545,94824,219531,89376,344656,0,2406,,,,,,,,,,,
6043964,6593921,11249,244415838,0,1185462,206169,170304,240404,0,1,2222,,,,,,,,,,,
6994362,7513707,11192,236927652,0,1544698,261907,289260,0,121665,0,2153,,,,,,,,,,,
4870486,5518196,8602,166774255,0,1157812,63880,0,344099,0,0,1516,,,,,,,,,,,
7157297,8172560,12172,250139566,0,2572376,29502,155783,276031,246910,0,2274,,,,,,,,,,,
3905723,4337982,7085,96133414,0,947249,21683,0,81753,8749,0,874,,,,,,,,,,,
5020619,5762227,9193,161659243,0,1256753,0,299642,0,73803,0,1469,,,,,,,,,,,
7595736,8477577,12350,281501255,0,2119141,168168,276945,224469,179875,0,2559,,,,,,,,,,,
5396750,6037277,9339,164188209,0,1472123,51079,215117,0,109684,0,1492,,,,,,,,,,,
7402551,8143847,12058,223164888,0,2862169,103433,0,163541,313904,0,2028,,,,,,,,,,,
5546531,5967005,9462,185493071,0,868491,212706,215900,54418,0,0,1686,,,,,,,,,,,
5117719,5832371,9237,182140798,0,974198,60137,308397,89600,11771,0,1655,,,,,,,,,,,
4541283,5177520,9543,164794866,0,1203812,16330,0,302772,0,1,1498,,,,,,,,,,,
4705382,5306294,8246,154272974,0,813579,61580,294249,0,0,0,1402,,,,,,,,,,,
5596042,6419983,10164,184874056,0,1825240,0,78283,256076,125794,0,1680,,,,,,,,,,,
4710123,5371575,8567,142641679,0,1282455,0,131179,104767,60674,0,1296,,,,,,,,,,,
7498625,7837420,11497,231118264,0,1954376,331546,112255,0,189897,0,2101,,,,,,,,,,,
4150210,4479077,7313,103590703,0,868051,88695,0,54949,0,0,941,,,,,,,,,,,
8772969,9643341,13638,325128558,0,2500768,257549,313109,197835,247885,0,2955,,,,,,,,,,,
5404807,6016253,9678,137443825,0,2063104,0,0,47139,200317,0,1249,,,,,,,,,,,
5469514,5970205,9361,164826994,0,1483597,123589,0,176678,82172,0,1498,,,,,,,,,,,
5831452,6487379,9799,218897997,0,1021352,168839,247487,207095,0,0,1990,,,,,,,,,,,
5763967,5927120,9153,157713840,0,1235309,275912,5755,0,70234,0,1433,,,,,,,,,,,
6565505,7250050,12404,184468580,0,2915613,0,0,0,335603,1,1677,,,,,,,,,,,
4804394,5485079,9030,147304096,0,1464457,0,0,247643,67167,0,1339,,,,,,,,,,,
4401962,5069235,8286,141327350,0,1150642,0,0,294595,7079,0,1284,,,,,,,,,,,
5500756,5911008,9302,152831393,0,1451842,141153,79733,0,106344,0,1389,,,,,,,,,,,
5140168,5758820,8971,136334284,0,1838366,0,0,97288,154538,0,1239,,,,,,,,,,,
7370663,7818406,11508,206132744,0,2547337,215370,0,10323,287013,0,1874,,,,,,,,,,,
5876891,6574173,10032,216961393,0,1253350,140440,168870,273650,27550,0,1972,,,,,,,,,,,
5486726,6016363,9221,150856607,0,1774115,74814,0,93653,144419,0,1371,,,,,,,,,,,
7310907,7898008,11625,248633566,0,2089407,246459,0,306394,161370,0,2260,,,,,,,,,,,
7362256,7735354,11415,210846479,0,2321166,267056,0,25263,246882,0,1916,,,,,,,,,,,
8240048,9554643,14308,310274787,0,3032600,0,340821,281831,322433,0,2820,,,,,,,,,,,
4793848,5216575,8974,153975182,0,1077378,117155,0,176864,7091,1,1399,,,,,,,,,,,
4687558,5401619,8683,153962265,0,1315372,0,0,319488,30363,0,1399,,,,,,,,,,,
8742544,9590058,13864,309151303,0,2708686,231292,279451,138336,292383,0,2810,,,,,,,,,,,
9888727,10761153,15518,361351436,0,3022772,323017,285638,207836,333019,0,3285,,,,,,,,,,,
7212491,7923415,11992,208710129,0,2852709,86722,0,111795,320965,0,1897,,,,,,,,,,,
4376338,5046997,8544,142292142,0,813622,0,307094,0,0,0,1293,,,,,,,,,,,
7718963,8374287,12400,256808984,0,2186612,224963,282101,0,228537,0,2334,,,,,,,,,,,
7024758,7731257,11524,224717886,0,2191394,131893,222487,24491,225316,0,2042,,,,,,,,,,,
5139580,5786330,8885,142721676,0,1793914,0,0,141666,139739,0,1297,,,,,,,,,,,
7047217,7654308,11416,226084622,0,2101470,187463,122059,108588,196321,0,2055,,,,,,,,,,,
8292838,9203181,15209,305675813,0,3100798,122936,116378,256681,316203,1,2778,,,,,,,,,,,
5775019,5923878,9147,176456898,0,927389,329427,0,113426,0,0,1604,,,,,,,,,,,
6546805,7440524,11185,213004577,0,2177616,16168,314036,0,227136,0,1936,,,,,,,,,,,
6533574,6880595,10243,201985070,0,1621613,274629,0,143619,110593,0,1836,,,,,,,,,,,
5758190,6569791,9944,207362610,0,1335409,61420,336927,93945,71207,0,1885,,,,,,,,,,,
5143677,5655142,9035,170979464,0,1099988,137878,0,286112,0,0,1554,,,,,,,,,,,
6257130,6830107,10216,235379872,0,915088,242160,347913,100636,0,0,2139,,,,,,,,,,,
4531997,4716787,7641,112714214,0,813256,179832,0,0,0,0,1024,,,,,,,,,,,
9023433,9668305,13741,295308623,0,2937320,300056,148159,85482,339303,0,2684,,,,,,,,,,,
5004796,5594985,8895,161648324,0,987054,77503,274240,0,28871,0,1469,,,,,,,,,,,
6240750,7002871,11941,205606658,0,2546307,0,0,174654,237752,1,1869,,,,,,,,,,,
9158082,9964576,14137,333831557,0,2722872,305774,196519,272065,272508,0,3034,,,,,,,,,,,
4923049,5607139,8960,149051581,0,1558081,0,0,233426,85145,0,1355,,,,,,,,,,,
6356916,6645885,10077,217018790,0,1111371,342907,0,262059,5825,0,1972,,,,,,,,,,,
8803163,9811174,14468,324376489,0,2930534,183108,180342,347788,294408,0,2948,,,,,,,,,,,
3737036,4196144,6779,91567602,0,847948,0,60238,35057,0,0,832,,,,,,,,,,,
6587778,7281746,10783,224635031,0,1635131,148016,336128,0,136770,0,2042,,,,,,,,,,,
8155822,8887684,13109,269689141,0,2834919,206459,0,281607,289679,0,2451,,,,,,,,,,,
5061834,5960584,9444,196761856,0,1016944,0,331644,202884,0,0,1788,,,,,,,,,,,
6406129,7296006,11672,218229364,0,2207011,0,274287,37513,218496,1,1983,,,,,,,,,,,
4139252,4728826,7881,123272466,0,838975,0,201997,25682,0,0,1120,,,,,,,,,,,
4877896,5466464,8757,131921422,0,1502651,7805,104796,17009,111991,0,1199,,,,,,,,,,,
4036862,4594947,7528,115270038,0,925837,0,81610,112655,0,0,1047,,,,,,,,,,,
5560847,6292326,9550,190475227,0,1364449,66123,233205,122149,71380,0,1731,,,,,,,,,,,
9200476,10083262,14420,356819189,0,2422619,320186,319159,295345,218482,0,3243,,,,,,,,,,,
5788360,6474892,10077,156559423,0,2175858,0,95111,0,226926,0,1423,,,,,,,,,,,
5727248,6146172,9402,194973467,0,977008,234223,125031,162905,0,0,1772,,,,,,,,,,,
5037121,5860291,9441,180409109,0,1208187,0,231818,194631,33256,0,1640,,,,,,,,,,,
5542518,6292043,9927,168385704,0,1785534,0,184216,47609,153946,0,1530,,,,,,,,,,,
5021462,5710403,9102,151151556,0,1403400,0,226504,0,98256,0,1374,,,,,,,,,,,
5631372,6477730,10506,202959195,0,1679122,0,225408,150338,111790,1,1845,,,,,,,,,,,
7632515,8229701,11910,257348558,0,2168002,259058,100415,190809,193708,0,2339,,,,,,,,,,,
9542885,10228543,14472,327565964,0,3159306,345411,0,325599,336318,0,2977,,,,,,,,,,,
4846766,5198065,8218,130854476,0,1067849,130555,75317,0,42395,0,1189,,,,,,,,,,,
5858491,6434076,9951,214163710,0,1084574,197624,135148,270280,0,0,1947,,,,,,,,,,,
5586861,5929434,8905,176148269,0,1117345,232556,0,188004,19246,0,1601,,,,,,,,,,,
8061978,8844909,12739,276055227,0,2730059,200759,0,348195,261110,0,2509,,,,,,,,,,,
5819375,6656712,10079,192344572,0,2016658,10048,0,332261,145042,0,1748,,,,,,,,,,,
6942921,7911233,11718,225990324,0,2811454,0,0,322781,278933,0,2054,,,,,,,,,,,
7518721,8122647,11954,243434897,0,2396911,221278,0,234878,224476,0,2213,,,,,,,,,,,
4012288,4518913,9067,126531821,0,900513,0,159680,0,0,1,1150,,,,,,,,,,,
4985624,5594571,8790,133342315,0,1610521,0,110809,0,132797,0,1212,,,,,,,,,,,
7226079,7828474,11884,222726479,0,2439392,177940,0,171456,242195,0,2024,,,,,,,,,,,
4588534,5152390,8430,128359186,0,1336687,18859,0,156556,61094,0,1166,,,,,,,,,,,
6715502,7607434,11616,207433031,0,2737984,0,0,244271,279792,0,1885,,,,,,,,,,,
6421424,7173803,11034,175297492,0,2613505,0,86150,0,299798,0,1593,,,,,,,,,,,
4507759,4985316,8247,134171106,0,1005629,79379,0,192146,0,0,1219,,,,,,,,,,,
5790487,5951526,9147,178357885,0,813946,326971,123870,0,0,0,1621,,,,,,,,,,,
7567069,8098897,12115,247075612,0,2017892,266757,232409,0,200442,0,2246,,,,,,,,,,,
5230263,5756698,9020,170637513,0,1214711,128862,0,267240,22268,0,1551,,,,,,,,,,,
6340986,7042433,10724,163527950,0,2690290,0,21660,0,312623,0,1486,,,,,,,,,,,
6970455,7327844,11444,237137184,0,1716864,313534,0,201033,109535,1,2155,,,,,,,,,,,
5921634,6719128,10263,181006007,0,1984311,0,235409,0,194986,0,1645,,,,,,,,,,,
7140685,8090462,12009,222928209,0,3007563,0,0,257986,322398,0,2026,,,,,,,,,,,
6550914,7440802,11106,216092974,0,2414041,25906,28286,301646,216321,0,1964,,,,,,,,,,,
7828246,8425579,12245,261495070,0,2396219,263436,0,275436,217633,0,2377,,,,,,,,,,,
5650386,6497981,10141,224138323,0,1062137,83634,315677,247776,0,0,2037,,,,,,,,,,,
8513925,9047548,13030,280115876,0,2634564,328987,0,229768,264847,0,2546,,,,,,,,,,,
8008421,8706471,12784,275473071,0,2402519,241414,133675,208026,229818,0,2504,,,,,,,,,,,
6418097,6905647,10090,237246880,0,992713,289921,229283,178302,0,0,2156,,,,,,,,,,,
3695261,4086278,6844,76507873,0,975435,0,0,0,27089,0,695,,,,,,,,,,,
6555668,7343780,12270,206465686,0,2757084,0,0,154162,283518,1,1877,,,,,,,,,,,
7495430,8071445,11929,228685720,0,2413202,200153,144682,0,266408,0,2079,,,,,,,,,,,
4900158,5646962,8873,161986851,0,1119725,0,328312,0,50988,0,1472,,,,,,,,,,,
7416630,8074704,12064,249299464,0,2195405,210391,111354,190401,198340,0,2266,,,,,,,,,,,
4282326,4920366,8072,134771664,0,981460,0,107649,168041,0,0,1225,,,,,,,,,,,
5469265,6273131,9512,178405236,0,1522739,0,316550,0,118105,0,1621,,,,,,,,,,,
5672914,6388608,9880,161199085,0,1984641,0,152604,0,195070,0,1465,,,,,,,,,,,
8089376,8545950,12574,246987123,0,2524223,296540,80418,25330,280570,0,2245,,,,,,,,,,,
8519175,9257802,13687,279760433,0,2762396,222583,265542,0,324487,0,2543,,,,,,,,,,,
5138798,5853748,9235,186642177,0,1037377,69973,197497,223340,0,0,1696,,,,,,,,,,,
8072288,8553769,14125,269564158,0,2671727,263523,93636,24266,283515,1,2450,,,,,,,,,,,
6373334,6527630,9861,180407367,0,1446655,325139,0,10203,103702,0,1640,,,,,,,,,,,
5712351,6182762,9746,150343185,0,1855978,99329,31459,0,173687,0,1366,,,,,,,,,,,
5063904,5758554,9203,180961151,0,1117805,68757,94516,303839,0,0,1645,,,,,,,,,,,
7543087,8314315,12406,262694209,0,2215971,182343,211124,166382,205704,0,2388,,,,,,,,,,,
4861825,4993152,8055,126118638,0,813424,234655,0,0,0,0,1146,,,,,,,,,,,
7915286,8873868,13181,277887513,0,2690337,112236,217192,209246,277638,0,2526,,,,,,,,,,,
5275836,5550892,8487,141757986,0,1203371,189160,34006,0,64964,0,1288,,,,,,,,,,,
5106981,5465711,8557,156843320,0,836659,187005,153978,22956,0,0,1425,,,,,,,,,,,
4465469,5169480,8508,149406702,0,1065023,0,85403,251395,0,0,1358,,,,,,,,,,,
7827911,8568903,12626,257484179,0,2453650,178171,279362,0,273102,0,2340,,,,,,,,,,,
4252370,4763593,8248,119994009,0,1259663,0,0,103471,49812,1,1090,,,,,,,,,,,
7069658,7838809,11638,236477522,0,2066962,128278,319708,0,208655,0,2149,,,,,,,,,,,
6922526,7498732,10985,198380949,0,2482795,139572,0,82477,264335,0,1803,,,,,,,,,,,
7310564,7862492,11457,215301687,0,2484940,185414,56005,41952,271329,0,1957,,,,,,,,,,,
8339771,8773904,12900,245664135,0,2823852,299592,0,40372,327984,0,2233,,,,,,,,,,,
6379156,6976734,10666,243889854,0,1134259,246567,159938,319642,0,0,2217,,,,,,,,,,,
5135430,5903938,9231,168911589,0,1283676,0,324556,0,78289,0,1535,,,,,,,,,,,
4361816,5030508,8210,141146644,0,1093427,0,22378,279930,0,0,1283,,,,,,,,,,,
7492835,7949823,11821,211528775,0,2575471,221710,18736,0,293400,0,1923,,,,,,,,,,,
6669332,6898518,10315,205675341,0,1468651,342992,0,113805,90063,0,1869,,,,,,,,,,,
4922378,5384546,9076,165836567,0,1085773,123778,0,228131,0,1,1507,,,,,,,,,,,
4349754,5012510,8173,140273462,0,929284,0,182867,115795,0,0,1275,,,,,,,,,,,
7137730,7446307,11019,219089645,0,1822763,324265,34448,76480,155248,0,1991,,,,,,,,,,,
5766251,6231193,9937,200702142,0,1137502,223118,0,323196,0,0,1824,,,,,,,,,,,
7608957,8660617,12769,248726039,0,3242491,0,0,334083,348819,0,2261,,,,,,,,,,,
6558877,7113327,10829,247148434,0,1221472,274249,110329,341602,10860,0,2246,,,,,,,,,,,
10138993,11296150,16420,394711821,0,3210704,250740,349202,347872,340944,0,3588,,,,,,,,,,,
4075149,4649486,7497,118459273,0,813186,0,207582,0,0,0,1076,,,,,,,,,,,
6312680,7195696,11121,203204059,0,2206032,0,203476,100523,215121,0,1847,,,,,,,,,,,
5283004,5930309,9340,188935596,0,914165,108961,290453,100156,0,0,1717,,,,,,,,,,,
4583139,4756309,9061,131078412,0,900868,175016,0,0,0,1,1191,,,,,,,,,,,
6649385,7565389,11413,212337455,0,2354081,0,292586,0,256527,0,1930,,,,,,,,,,,
5898634,6586519,10051,156886352,0,2366997,0,0,72893,246634,0,1426,,,,,,,,,,,
8321973,8818120,12937,266478798,0,2411358,319687,180990,0,265959,0,2422,,,,,,,,,,,
5054509,5348791,8598,149348353,0,933027,200399,12624,119341,0,0,1357,,,,,,,,,,,
4685253,5166351,8235,143948209,0,1027425,98067,0,213891,0,0,1308,,,,,,,,,,,
6516943,7120137,10913,177065120,0,2433540,80604,47119,0,269815,0,1609,,,,,,,,,,,
5010209,5811875,9042,174747920,0,1321024,0,136946,255482,41935,0,1588,,,,,,,,,,,
5386037,5502108,8440,152974929,0,860592,298472,0,46984,0,0,1390,,,,,,,,,,,
5795361,6399015,9993,178440956,0,1616323,95200,163930,46100,126022,0,1622,,,,,,,,,,,
5639126,6260716,9893,165067701,0,1858585,57398,11799,154264,148354,0,1500,,,,,,,,,,,
7381826,7829459,13160,261553074,0,2146090,276447,20491,188126,168749,1,2377,,,,,,,,,,,
6102126,6862374,10695,175172166,0,2261540,0,155793,0,241161,0,1592,,,,,,,,,,,
4258211,4715669,8082,95388462,0,1339562,0,0,7866,86393,0,867,,,,,,,,,,,
7699727,8792466,13122,261647468,0,3087284,7974,115406,285858,330962,0,2378,,,,,,,,,,,
6530274,7447633,11554,212180167,0,2220821,0,318507,0,234319,0,1928,,,,,,,,,,,
4343045,4979923,8221,137786352,0,1093842,7769,0,280350,0,0,1252,,,,,,,,,,,
4452489,4996575,8133,115639423,0,1373302,0,0,105112,75789,0,1051,,,,,,,,,,,
6627251,7198595,11151,225472414,0,1680081,211088,89681,220655,107438,0,2049,,,,,,,,,,,
5346576,6030867,9397,152323712,0,1834197,0,75120,87925,155378,0,1384,,,,,,,,,,,
7719850,8805796,13162,267453480,0,2985154,24015,136626,294625,312475,0,2431,,,,,,,,,,,
4162940,4759972,8017,125157716,0,813392,0,235551,0,0,0,1137,,,,,,,,,,,
6480872,7513782,11378,235696885,0,2102186,0,234369,257304,171666,0,2142,,,,,,,,,,,
6019046,6183150,10912,192830916,0,1595761,232076,0,48815,100343,1,1753,,,,,,,,,,,
3587687,3995157,6795,79545612,0,812842,0,45098,0,0,0,723,,,,,,,,,,,
4859750,5493277,8583,137304289,0,1585103,0,0,165390,101011,0,1248,,,,,,,,,,,
7907890,8674983,12725,286352472,0,2241199,233604,160078,281859,190678,0,2603,,,,,,,,,,,
7301729,7955211,12015,272369109,0,1657027,269002,174661,291091,91786,0,2476,,,,,,,,,,,
4379383,5055588,8179,142733242,0,813490,0,308936,0,0,0,1297,,,,,,,,,,,
7554054,8400320,12398,238625256,0,2723060,82522,244494,0,318037,0,2169,,,,,,,,,,,
6740780,7678669,11543,217782335,0,2689687,0,0,310278,260744,0,1979,,,,,,,,,,,
6660888,7283963,10902,190439542,0,2346686,100331,100086,0,255388,0,1731,,,,,,,,,,,
5488692,6183068,9727,194412675,0,1200496,94244,200945,187995,33059,0,1767,,,,,,,,,,,
4557448,4900385,7770,121254588,0,1001518,117674,0,76925,18543,0,1102,,,,,,,,,,,
8079776,8936926,13437,271030948,0,2912882,117126,264492,0,342342,1,2463,,,,,,,,,,,
6519910,7356272,11240,194886473,0,2449375,0,200695,0,272428,0,1771,,,,,,,,,,,
3760602,4225476,7074,93282733,0,895632,0,19799,82657,0,0,848,,,,,,,,,,,
7490462,8179523,12494,261805508,0,2002273,223443,236796,130462,176103,0,2380,,,,,,,,,,,
6393747,7272280,11240,202419620,0,2208430,0,280210,0,232263,0,1840,,,,,,,,,,,
5160892,5955914,9499,174945193,0,1276689,0,311208,49912,68784,0,1590,,,,,,,,,,,
7613460,8390551,12280,237790965,0,2799575,116719,104372,107996,312799,0,2161,,,,,,,,,,,
4942146,5115513,8179,133641686,0,849993,229671,0,36500,0,0,1214,,,,,,,,,,,
7808648,9061548,13324,293304577,0,2849423,0,260371,339347,282383,0,2666,,,,,,,,,,,
7359870,8388734,12509,241407256,0,2995412,0,77900,260136,319980,0,2194,,,,,,,,,,,
6376339,6597800,10109,181632548,0,1523983,293282,30398,0,118278,0,1651,,,,,,,,,,,
5460914,6059822,9835,135368416,0,2103809,0,20969,0,214945,0,1230,,,,,,,,,,,
4174915,4493453,7510,104115737,0,864402,94492,0,51223,0,0,946,,,,,,,,,,,
4076986,4547552,7441,110736348,0,954737,33094,0,141549,0,0,1006,,,,,,,,,,,
5729792,6352558,9815,210839311,0,1132596,167526,103945,318332,0,0,1916,,,,,,,,,,,
7819230,8199669,11749,247790603,0,2185695,345641,0,151619,203154,0,2252,,,,,,,,,,,
5198599,5766278,8694,178217272,0,813807,127020,327417,0,0,0,1620,,,,,,,,,,,
9107052,9871012,14186,312463113,0,2810665,276127,318356,24341,328440,0,2840,,,,,,,,,,,
8319587,8889080,12890,257759542,0,2870351,259089,0,143535,318533,0,2343,,,,,,,,,,,
5859722,6649523,10164,178822925,0,2120187,0,60018,173841,188664,0,1625,,,,,,,,,,,
8692742,9093795,14681,278643247,0,3058365,317325,0,23720,347980,1,2533,,,,,,,,,,,
4951345,5620109,8880,148152335,0,1572289,4742,0,219144,89898,0,1346,,,,,,,,,,,
5092983,5623553,8975,169861433,0,1066590,125939,40936,252695,0,0,1544,,,,,,,,,,,
5087994,5263657,8137,141798960,0,813473,244430,55489,0,0,0,1289,,,,,,,,,,,
7692534,8290850,12272,257692413,0,2291359,255384,37088,245756,205045,0,2342,,,,,,,,,,,
6035778,6385517,9563,206086007,0,1089142,292389,0,274956,0,0,1873,,,,,,,,,,,
7892307,8287309,11987,228716045,0,2566474,288501,24031,0,291964,0,2079,,,,,,,,,,,
5048102,5396040,8770,153206386,0,981265,181349,0,167524,0,0,1392,,,,,,,,,,,
6250269,6786565,10538,232247865,0,1004697,252435,234827,190152,0,0,2111,,,,,,,,,,,
5540919,6068140,9405,159871916,0,1658369,95934,24206,112309,122038,0,1453,,,,,,,,,,,
5542612,5984146,9218,186935234,0,1066181,205840,31177,252172,0,0,1699,,,,,,,,,,,
6610736,7523662,12299,259088921,0,1923378,104100,211470,239476,130317,1,2355,,,,,,,,,,,
7658093,8114944,11953,218246759,0,2630852,235659,13316,10243,300910,0,1984,,,,,,,,,,,
3830789,4321560,7282,98906539,0,813092,0,125938,0,0,0,899,,,,,,,,,,,
4313787,4965034,8149,137376489,0,1022769,0,77267,209302,0,0,1248,,,,,,,,,,,
6629683,7233296,10781,192956380,0,2247854,117007,91230,27611,234269,0,1754,,,,,,,,,,,
7224085,7912013,11982,240762476,0,2142009,175958,176301,122018,200802,0,2188,,,,,,,,,,,
7608580,8344526,12336,252266248,0,2300156,173044,293401,0,247536,0,2293,,,,,,,,,,,
5501410,6318101,9756,182251868,0,1838728,0,0,336773,114628,0,1656,,,,,,,,,,,
5514219,5947014,9127,184496653,0,1085559,207387,0,271589,0,0,1677,,,,,,,,,,,
5047766,5931466,9593,193655382,0,1181171,0,174794,341711,4221,0,1760,,,,,,,,,,,
5161673,6076261,9916,213780196,0,1090960,0,321621,233057,0,1,1943,,,,,,,,,,,
5791326,6539309,10257,169430424,0,2183726,0,0,183992,197562,0,1540,,,,,,,,,,,
7983121,8328793,12053,229476658,0,2563570,315821,0,0,291393,0,2086,,,,,,,,,,,
